antecedents,consequents,support,confidence,lift
"frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.156,0.8387096774193549,1.9325107774639514
"frozenset({'Butter', 'Sugar'})","frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})",0.156,0.35944700460829493,1.9325107774639512
"frozenset({'Rice', 'Milk', 'Coffee'})","frozenset({'Oil', 'Sugar', 'Bread'})",0.052,0.5909090909090909,1.9310754604872253
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})","frozenset({'Tea', 'Rice'})",0.132,0.8148148148148149,1.9308407934000353
"frozenset({'Tea', 'Rice'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})",0.132,0.3127962085308057,1.9308407934000351
"frozenset({'Tea', 'Oil', 'Milk'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.05,0.625,1.9290123456790123
"frozenset({'Tea', 'Rice'})","frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil'})",0.14,0.3317535545023697,1.9287997354788937
"frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Rice'})",0.14,0.8139534883720931,1.9287997354788937
"frozenset({'Tea', 'Butter', 'Sugar', 'Bread'})","frozenset({'Rice', 'Biscuits', 'Coffee'})",0.134,0.4855072463768116,1.9266160570508397
"frozenset({'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Butter', 'Sugar', 'Bread'})",0.134,0.5317460317460317,1.9266160570508395
"frozenset({'Butter', 'Sugar'})","frozenset({'Bread', 'Biscuits', 'Coffee'})",0.244,0.5622119815668203,1.925383498516508
"frozenset({'Bread', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.244,0.8356164383561644,1.925383498516508
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Rice'})","frozenset({'Tea', 'Oil'})",0.132,0.8354430379746836,1.9249839584670128
"frozenset({'Tea', 'Oil'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Rice'})",0.132,0.30414746543778803,1.9249839584670128
"frozenset({'Oil', 'Butter', 'Sugar', 'Rice'})","frozenset({'Bread', 'Coffee'})",0.226,0.8692307692307693,1.9230769230769231
"frozenset({'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar', 'Rice'})",0.226,0.5,1.923076923076923
"frozenset({'Jam', 'Butter', 'Sugar'})","frozenset({'Bread', 'Coffee'})",0.066,0.868421052631579,1.9212855146716348
"frozenset({'Oil', 'Butter', 'Milk', 'Coffee'})","frozenset({'Rice', 'Bread'})",0.054,0.9642857142857143,1.9208878770631759
"frozenset({'Butter', 'Sugar'})","frozenset({'Biscuits', 'Coffee', 'Bread', 'Oil', 'Rice'})",0.14,0.32258064516129037,1.9201228878648235
"frozenset({'Rice', 'Bread', 'Biscuits', 'Milk'})","frozenset({'Tea', 'Oil'})",0.05,0.8333333333333334,1.9201228878648235
"frozenset({'Biscuits', 'Coffee', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Sugar'})",0.14,0.8333333333333334,1.9201228878648235
"frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.15,0.8333333333333334,1.9201228878648235
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})",0.15,0.3456221198156682,1.9201228878648233
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Bread', 'Coffee'})",0.236,0.8676470588235293,1.9195731389901092
"frozenset({'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.236,0.5221238938053097,1.919573138990109
"frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.154,0.8555555555555556,1.918285999003488
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})",0.154,0.3452914798206278,1.918285999003488
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.154,0.47530864197530864,1.9165671047391477
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.154,0.6209677419354839,1.9165671047391477
"frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Rice'})",0.152,0.8085106382978723,1.915901986487849
"frozenset({'Tea', 'Rice'})","frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})",0.152,0.36018957345971564,1.915901986487849
"frozenset({'Oil', 'Tea', 'Sugar'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.16,0.6201550387596899,1.9140587616039813
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar'})",0.16,0.49382716049382713,1.914058761603981
"frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.14,0.853658536585366,1.9140325932407307
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Rice'})",0.14,0.31390134529147984,1.9140325932407307
"frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.14,0.853658536585366,1.9140325932407307
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Rice'})",0.14,0.31390134529147984,1.9140325932407307
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Rice'})",0.126,0.8076923076923077,1.9139628144367482
"frozenset({'Jam', 'Butter', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.066,0.868421052631579,1.9128217018316718
"frozenset({'Tea', 'Rice', 'Eggs'})","frozenset({'Oil', 'Biscuits'})",0.058,0.8529411764705882,1.912424162490108
"frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.156,0.8297872340425532,1.9119521521717815
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})",0.156,0.35944700460829493,1.9119521521717815
"frozenset({'Oil', 'Bread', 'Biscuits', 'Milk'})","frozenset({'Tea', 'Rice'})",0.05,0.8064516129032259,1.9110227793915306
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})",0.15,0.3363228699551569,1.9109253974724827
"frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.15,0.8522727272727273,1.9109253974724827
"frozenset({'Tea', 'Oil', 'Eggs'})","frozenset({'Rice', 'Biscuits'})",0.058,0.8285714285714285,1.9091507570770243
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Bread', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.126,0.8513513513513514,1.908859532177918
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Oil'})",0.268,0.8271604938271605,1.905899755362121
"frozenset({'Tea', 'Oil'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.268,0.6175115207373272,1.9058997553621209
"frozenset({'Oil', 'Butter', 'Sugar'})","frozenset({'Bread', 'Coffee'})",0.248,0.8611111111111112,1.9051130776794494
"frozenset({'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar'})",0.248,0.5486725663716814,1.9051130776794494
"frozenset({'Tea', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.238,0.826388888888889,1.9041218637992834
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Coffee'})",0.238,0.5483870967741935,1.9041218637992832
"frozenset({'Butter', 'Milk', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.076,0.8636363636363636,1.9022827392871446
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Oil'})",0.142,0.32718894009216587,1.9022612796056158
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Oil'})","frozenset({'Butter', 'Sugar'})",0.142,0.8255813953488372,1.9022612796056158
"frozenset({'Tea', 'Sugar', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.212,0.848,1.9013452914798206
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Rice'})",0.212,0.47533632286995514,1.9013452914798206
"frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Rice'})",0.146,0.8021978021978021,1.900942659236498
"frozenset({'Tea', 'Rice'})","frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Oil'})",0.146,0.3459715639810426,1.900942659236498
"frozenset({'Jam', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.066,0.8250000000000001,1.9009216589861753
"frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.226,0.8625954198473282,1.8999899115579917
"frozenset({'Sugar', 'Bread'})","frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})",0.226,0.4977973568281938,1.8999899115579917
"frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})","frozenset({'Rice', 'Biscuits'})",0.15,0.8241758241758241,1.8990226363498253
"frozenset({'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})",0.15,0.3456221198156682,1.8990226363498253
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Coffee', 'Bread', 'Oil', 'Rice'})",0.14,0.32258064516129037,1.8975332068311197
"frozenset({'Tea', 'Coffee', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Sugar'})",0.14,0.823529411764706,1.8975332068311197
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.132,0.8461538461538461,1.8972059330803726
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Rice', 'Biscuits'})",0.204,0.8225806451612903,1.8953471086665674
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.204,0.4700460829493087,1.8953471086665674
"frozenset({'Oil', 'Tea', 'Sugar', 'Coffee'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.14,0.6140350877192983,1.8951700238249947
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar', 'Coffee'})",0.14,0.4320987654320988,1.8951700238249947
"frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.148,0.8222222222222222,1.894521249359959
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})",0.148,0.3410138248847926,1.894521249359959
"frozenset({'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar'})",0.212,0.48847926267281105,1.8933304754760119
"frozenset({'Tea', 'Oil'})","frozenset({'Sugar', 'Rice', 'Biscuits'})",0.212,0.48847926267281105,1.8933304754760119
"frozenset({'Oil', 'Tea', 'Sugar'})","frozenset({'Rice', 'Biscuits'})",0.212,0.821705426356589,1.8933304754760116
"frozenset({'Sugar', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil'})",0.212,0.821705426356589,1.8933304754760116
"frozenset({'Tea', 'Oil'})","frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})",0.248,0.5714285714285714,1.8921475875118259
"frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Oil'})",0.248,0.8211920529801324,1.8921475875118259
"frozenset({'Tea', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.148,0.513888888888889,1.8892973856209152
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Tea', 'Bread', 'Coffee'})",0.148,0.5441176470588235,1.889297385620915
"frozenset({'Tea', 'Oil'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.264,0.6082949308755761,1.889114692160174
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil'})",0.264,0.8198757763975155,1.889114692160174
"frozenset({'Oil', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Rice'})",0.212,0.7969924812030075,1.888607775362577
"frozenset({'Tea', 'Rice'})","frozenset({'Oil', 'Sugar', 'Biscuits'})",0.212,0.5023696682464455,1.8886077753625767
"frozenset({'Bread', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.15,0.5136986301369864,1.888597904915391
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Bread', 'Biscuits', 'Coffee'})",0.15,0.551470588235294,1.8885979049153907
"frozenset({'Oil', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Rice'})",0.204,0.7968749999999999,1.8883293838862558
"frozenset({'Tea', 'Rice'})","frozenset({'Oil', 'Biscuits', 'Coffee'})",0.204,0.4834123222748815,1.8883293838862558
"frozenset({'Sugar', 'Bread'})","frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})",0.156,0.3436123348017621,1.8879798615481436
"frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.156,0.8571428571428572,1.8879798615481436
"frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.156,0.8571428571428572,1.8879798615481436
"frozenset({'Sugar', 'Bread'})","frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})",0.156,0.3436123348017621,1.8879798615481436
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})",0.154,0.3548387096774194,1.8874399450926562
"frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})","frozenset({'Rice', 'Biscuits'})",0.154,0.8191489361702128,1.8874399450926562
"frozenset({'Rice', 'Oil', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.226,0.8188405797101449,1.8867294463367394
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Oil', 'Bread', 'Coffee'})",0.226,0.5207373271889401,1.8867294463367392
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Sugar'})",0.126,0.8181818181818182,1.8852115626309176
"frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.216,0.8181818181818181,1.8852115626309174
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})",0.216,0.4976958525345622,1.8852115626309174
"frozenset({'Sugar', 'Bread'})","frozenset({'Oil', 'Butter', 'Coffee'})",0.248,0.5462555066079295,1.883639677958378
"frozenset({'Oil', 'Butter', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.248,0.8551724137931035,1.8836396779583777
"frozenset({'Oil', 'Sugar', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Rice'})",0.186,0.7948717948717948,1.8835824523028315
"frozenset({'Tea', 'Rice'})","frozenset({'Oil', 'Sugar', 'Biscuits', 'Coffee'})",0.186,0.44075829383886256,1.8835824523028313
"frozenset({'Butter', 'Rice', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.236,0.8550724637681159,1.883419523718317
"frozenset({'Sugar', 'Bread'})","frozenset({'Butter', 'Rice', 'Coffee'})",0.236,0.5198237885462554,1.8834195237183167
"frozenset({'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter', 'Sugar'})",0.152,0.35023041474654376,1.8829592190674396
"frozenset({'Oil', 'Tea', 'Butter', 'Sugar'})","frozenset({'Rice', 'Biscuits'})",0.152,0.8172043010752688,1.8829592190674396
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Rice'})","frozenset({'Butter', 'Sugar'})",0.134,0.8170731707317074,1.8826570754186807
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Rice'})",0.134,0.3087557603686636,1.8826570754186804
"frozenset({'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar', 'Bread'})",0.16,0.3686635944700461,1.880936706479827
"frozenset({'Oil', 'Tea', 'Sugar', 'Bread'})","frozenset({'Rice', 'Biscuits'})",0.16,0.8163265306122449,1.880936706479827
"frozenset({'Tea', 'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar'})",0.156,0.5416666666666667,1.8807870370370374
"frozenset({'Oil', 'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Coffee'})",0.156,0.5416666666666667,1.8807870370370374
"frozenset({'Tea', 'Coffee', 'Butter', 'Oil', 'Rice'})","frozenset({'Sugar', 'Bread'})",0.14,0.853658536585366,1.8803051466638017
"frozenset({'Biscuits', 'Coffee', 'Butter', 'Oil', 'Rice'})","frozenset({'Sugar', 'Bread'})",0.14,0.853658536585366,1.8803051466638017
"frozenset({'Sugar', 'Bread'})","frozenset({'Tea', 'Coffee', 'Butter', 'Oil', 'Rice'})",0.14,0.30837004405286345,1.8803051466638014
"frozenset({'Sugar', 'Bread'})","frozenset({'Biscuits', 'Coffee', 'Butter', 'Oil', 'Rice'})",0.14,0.30837004405286345,1.8803051466638014
"frozenset({'Butter', 'Sugar'})","frozenset({'Oil', 'Bread', 'Coffee'})",0.248,0.5714285714285714,1.8796992481203008
"frozenset({'Oil', 'Tea', 'Sugar', 'Coffee'})","frozenset({'Rice', 'Biscuits'})",0.186,0.8157894736842105,1.8796992481203008
"frozenset({'Oil', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.248,0.8157894736842105,1.8796992481203008
"frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Oil'})",0.186,0.8157894736842105,1.8796992481203008
"frozenset({'Tea', 'Oil'})","frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})",0.186,0.42857142857142855,1.8796992481203005
"frozenset({'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar', 'Coffee'})",0.186,0.42857142857142855,1.8796992481203005
"frozenset({'Butter', 'Biscuits', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.244,0.8531468531468532,1.8791780906318352
"frozenset({'Sugar', 'Bread'})","frozenset({'Butter', 'Biscuits', 'Coffee'})",0.244,0.5374449339207048,1.8791780906318352
"frozenset({'Tea', 'Sugar', 'Rice', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.186,0.8378378378378378,1.8785601745243001
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Rice', 'Coffee'})",0.186,0.4170403587443946,1.8785601745243
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.15,0.6048387096774194,1.8783810859547185
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.15,0.4658385093167702,1.8783810859547185
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil'})","frozenset({'Rice', 'Biscuits'})",0.132,0.8148148148148149,1.8774534903567164
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil'})",0.132,0.30414746543778803,1.8774534903567162
"frozenset({'Bread', 'Milk', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Biscuits'})",0.05,0.5555555555555556,1.876876876876877
"frozenset({'Sugar', 'Butter'})","frozenset({'Bread', 'Coffee'})",0.368,0.847926267281106,1.8759430692059866
"frozenset({'Bread', 'Coffee'})","frozenset({'Sugar', 'Butter'})",0.368,0.8141592920353982,1.8759430692059866
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Oil'})",0.14,0.32258064516129037,1.8754688672168047
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Oil'})",0.14,0.32258064516129037,1.8754688672168047
"frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Oil'})","frozenset({'Rice', 'Biscuits'})",0.14,0.8139534883720931,1.8754688672168045
"frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Oil'})","frozenset({'Rice', 'Biscuits'})",0.14,0.8139534883720931,1.8754688672168045
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Bread', 'Coffee'})",0.236,0.543778801843318,1.8750993167010965
"frozenset({'Butter', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.236,0.543778801843318,1.8750993167010965
"frozenset({'Rice', 'Sugar', 'Bread'})","frozenset({'Butter', 'Coffee'})",0.236,0.8137931034482758,1.8750993167010963
"frozenset({'Rice', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar'})",0.236,0.8137931034482758,1.8750993167010963
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Coffee'})",0.204,0.45739910313901344,1.8745864882746452
"frozenset({'Tea', 'Rice', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.204,0.8360655737704917,1.874586488274645
"frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar'})",0.146,0.4834437086092715,1.8738128240669438
"frozenset({'Oil', 'Tea', 'Sugar'})","frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})",0.146,0.565891472868217,1.8738128240669436
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice'})",0.264,0.5919282511210763,1.8731906681046717
"frozenset({'Tea', 'Butter', 'Rice'})","frozenset({'Oil', 'Biscuits'})",0.264,0.8354430379746836,1.8731906681046717
"frozenset({'Butter', 'Coffee'})","frozenset({'Rice', 'Oil', 'Sugar', 'Bread'})",0.226,0.5207373271889401,1.873155853197626
"frozenset({'Rice', 'Oil', 'Sugar', 'Bread'})","frozenset({'Butter', 'Coffee'})",0.226,0.8129496402877697,1.873155853197626
"frozenset({'Sugar', 'Bread'})","frozenset({'Tea', 'Butter', 'Coffee'})",0.238,0.5242290748898678,1.872246696035242
"frozenset({'Tea', 'Butter', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.238,0.8499999999999999,1.872246696035242
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Rice'})",0.16,0.4678362573099415,1.871345029239766
"frozenset({'Tea', 'Sugar', 'Rice'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.16,0.64,1.871345029239766
"frozenset({'Oil', 'Butter', 'Sugar', 'Rice'})","frozenset({'Tea', 'Bread', 'Coffee'})",0.14,0.5384615384615385,1.8696581196581201
"frozenset({'Tea', 'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar', 'Rice'})",0.14,0.4861111111111112,1.86965811965812
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})",0.14,0.5645161290322581,1.8692587054048282
"frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.14,0.4635761589403974,1.8692587054048282
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Butter', 'Bread', 'Oil'})",0.146,0.33640552995391704,1.8689196108550947
"frozenset({'Tea', 'Sugar', 'Butter', 'Bread', 'Oil'})","frozenset({'Rice', 'Biscuits'})",0.146,0.8111111111111111,1.8689196108550947
"frozenset({'Oil', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Rice', 'Bread'})",0.154,0.6015625,1.8682065217391304
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Biscuits', 'Coffee'})",0.154,0.47826086956521735,1.8682065217391302
"frozenset({'Oil', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread'})",0.16,0.6015037593984962,1.8680240975108577
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Sugar', 'Biscuits'})",0.16,0.4968944099378882,1.8680240975108577
"frozenset({'Butter', 'Coffee'})","frozenset({'Sugar', 'Bread'})",0.368,0.847926267281106,1.8676790028218193
"frozenset({'Sugar', 'Bread'})","frozenset({'Butter', 'Coffee'})",0.368,0.8105726872246696,1.8676790028218193
"frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar'})",0.142,0.5378787878787878,1.8676346801346801
"frozenset({'Oil', 'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})",0.142,0.4930555555555555,1.86763468013468
"frozenset({'Butter', 'Coffee'})","frozenset({'Oil', 'Sugar', 'Bread'})",0.248,0.5714285714285714,1.8674136321195145
"frozenset({'Oil', 'Sugar', 'Bread'})","frozenset({'Butter', 'Coffee'})",0.248,0.8104575163398693,1.8674136321195145
"frozenset({'Oil', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread'})",0.268,0.6008968609865472,1.8661393198339973
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Biscuits'})",0.268,0.8322981366459627,1.866139319833997
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})",0.134,0.4926470588235294,1.8660873440285204
